TRACK_ID|NAME|ALBUM|ARTIST_NAME|COMPOSER|MILLISECONDS|GENRE|MEDIA_TYPE
518|Podres Poderes|Minha Historia|Chico Buarque||259761|Latin|MPEG audio file
519|Voce Nao Entende Nada - Cotidiano|Minha Historia|Chico Buarque||421982|Latin|MPEG audio file
520|O Estrangeiro|Minha Historia|Chico Buarque||374700|Latin|MPEG audio file
521|Menino Do Rio|Minha Historia|Chico Buarque||147670|Latin|MPEG audio file
522|Qualquer Coisa|Minha Historia|Chico Buarque||193410|Latin|MPEG audio file
523|Sampa|Minha Historia|Chico Buarque||185051|Latin|MPEG audio file
524|Queixa|Minha Historia|Chico Buarque||299676|Latin|MPEG audio file
525|O Leaozinho|Minha Historia|Chico Buarque||184398|Latin|MPEG audio file
526|Fora Da Ordem|Minha Historia|Chico Buarque||354011|Latin|MPEG audio file
527|Terra|Minha Historia|Chico Buarque||401319|Latin|MPEG audio file
528|Alegria, Alegria|Minha Historia|Chico Buarque||169221|Latin|MPEG audio file
246|Mateus Enter|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|33149|Latin|MPEG audio file
247|O Cidadão Do Mundo|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|200933|Latin|MPEG audio file
248|Etnia|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|152555|Latin|MPEG audio file
249|Quilombo Groove [Instrumental]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|151823|Latin|MPEG audio file
250|Macô|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|249600|Latin|MPEG audio file
251|Um Passeio No Mundo Livre|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|240091|Latin|MPEG audio file
252|Samba Do Lado|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|227317|Latin|MPEG audio file
253|Maracatu Atômico|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|284264|Latin|MPEG audio file
254|O Encontro De Isaac Asimov Com Santos Dumont No Céu|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|99108|Latin|MPEG audio file
255|Corpo De Lama|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|232672|Latin|MPEG audio file
256|Sobremesa|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|240091|Latin|MPEG audio file
257|Manguetown|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|194560|Latin|MPEG audio file
258|Um Satélite Na Cabeça|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|126615|Latin|MPEG audio file
259|Baião Ambiental [Instrumental]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|152659|Latin|MPEG audio file
260|Sangue De Bairro|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|132231|Latin|MPEG audio file
261|Enquanto O Mundo Explode|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|88764|Latin|MPEG audio file
262|Interlude Zumbi|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|71627|Latin|MPEG audio file
263|Criança De Domingo|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|208222|Latin|MPEG audio file
264|Amor De Muito|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|175333|Latin|MPEG audio file
265|Samidarish [Instrumental]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|272431|Latin|MPEG audio file
266|Maracatu Atômico [Atomic Version]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|273084|Latin|MPEG audio file
267|Maracatu Atômico [Ragga Mix]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|210155|Latin|MPEG audio file
268|Maracatu Atômico [Trip Hop]|Afrociberdelia|Chico Science & Nação Zumbi|Chico Science|221492|Latin|MPEG audio file
269|Banditismo Por Uma Questa|Da Lama Ao Caos|Chico Science & Nação Zumbi||307095|Latin|MPEG audio file
270|Banditismo Por Uma Questa|Da Lama Ao Caos|Chico Science & Nação Zumbi||243644|Latin|MPEG audio file
271|Rios Pontes & Overdrives|Da Lama Ao Caos|Chico Science & Nação Zumbi||286720|Latin|MPEG audio file
272|Cidade|Da Lama Ao Caos|Chico Science & Nação Zumbi||216346|Latin|MPEG audio file
273|Praiera|Da Lama Ao Caos|Chico Science & Nação Zumbi||183640|Latin|MPEG audio file
274|Samba Makossa|Da Lama Ao Caos|Chico Science & Nação Zumbi||271856|Latin|MPEG audio file
275|Da Lama Ao Caos|Da Lama Ao Caos|Chico Science & Nação Zumbi||251559|Latin|MPEG audio file
276|Maracatu De Tiro Certeiro|Da Lama Ao Caos|Chico Science & Nação Zumbi||88868|Latin|MPEG audio file
277|Salustiano Song|Da Lama Ao Caos|Chico Science & Nação Zumbi||215405|Latin|MPEG audio file
278|Antene Se|Da Lama Ao Caos|Chico Science & Nação Zumbi||248372|Latin|MPEG audio file
279|Risoflora|Da Lama Ao Caos|Chico Science & Nação Zumbi||105586|Latin|MPEG audio file
280|Lixo Do Mangue|Da Lama Ao Caos|Chico Science & Nação Zumbi||193253|Latin|MPEG audio file
281|Computadores Fazem Arte|Da Lama Ao Caos|Chico Science & Nação Zumbi||404323|Latin|MPEG audio file
282|Girassol|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido|249808|Reggae|MPEG audio file
283|A Sombra Da Maldade|Acústico MTV [Live]|Cidade Negra|Da Gama/Toni Garrido|230922|Reggae|MPEG audio file
284|Johnny B. Goode|Acústico MTV [Live]|Cidade Negra|Chuck Berry|254615|Reggae|MPEG audio file
285|Soldado Da Paz|Acústico MTV [Live]|Cidade Negra|Herbert Vianna|194220|Reggae|MPEG audio file
286|Firmamento|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Henry Lawes/Lazão/Toni Garrido/Winston Foser-Vers|222145|Reggae|MPEG audio file
287|Extra|Acústico MTV [Live]|Cidade Negra|Gilberto Gil|304352|Reggae|MPEG audio file
288|O Erê|Acústico MTV [Live]|Cidade Negra|Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido|236382|Reggae|MPEG audio file
289|Podes Crer|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Toni Garrido|232280|Reggae|MPEG audio file
290|A Estrada|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Toni Garrido|248842|Reggae|MPEG audio file
291|Berlim|Acústico MTV [Live]|Cidade Negra|Da Gama/Toni Garrido|207542|Reggae|MPEG audio file
292|Já Foi|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Toni Garrido|221544|Reggae|MPEG audio file
293|Onde Você Mora?|Acústico MTV [Live]|Cidade Negra|Marisa Monte/Nando Reis|256026|Reggae|MPEG audio file
294|Pensamento|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gamma/Lazão/Rás Bernard|173008|Reggae|MPEG audio file
295|Conciliação|Acústico MTV [Live]|Cidade Negra|Da Gama/Lazão/Rás Bernardo|257619|Reggae|MPEG audio file
296|Realidade Virtual|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Toni Garrido|195239|Reggae|MPEG audio file
297|Mensagem|Acústico MTV [Live]|Cidade Negra|Bino Farias/Da Gama/Lazão/Rás Bernardo|225332|Reggae|MPEG audio file
298|A Cor Do Sol|Acústico MTV [Live]|Cidade Negra|Bernardo Vilhena/Da Gama/Lazão|231392|Reggae|MPEG audio file
299|Onde Você Mora?|Cidade Negra - Hits|Cidade Negra|Marisa Monte/Nando Reis|298396|Reggae|MPEG audio file
300|O Erê|Cidade Negra - Hits|Cidade Negra|Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido|206942|Reggae|MPEG audio file
301|A Sombra Da Maldade|Cidade Negra - Hits|Cidade Negra|Da Gama/Toni Garrido|285231|Reggae|MPEG audio file
302|A Estrada|Cidade Negra - Hits|Cidade Negra|Da Gama/Lazao/Toni Garrido|282174|Reggae|MPEG audio file
303|Falar A Verdade|Cidade Negra - Hits|Cidade Negra|Bino/Da Gama/Ras Bernardo|244950|Reggae|MPEG audio file
304|Firmamento|Cidade Negra - Hits|Cidade Negra|Harry Lawes/Winston Foster-Vers|225488|Reggae|MPEG audio file
305|Pensamento|Cidade Negra - Hits|Cidade Negra|Bino/Da Gama/Ras Bernardo|192391|Reggae|MPEG audio file
306|Realidade Virtual|Cidade Negra - Hits|Cidade Negra|Bino/Da Gamma/Lazao/Toni Garrido|240300|Reggae|MPEG audio file
307|Doutor|Cidade Negra - Hits|Cidade Negra|Bino/Da Gama/Toni Garrido|178155|Reggae|MPEG audio file
308|Na Frente Da TV|Cidade Negra - Hits|Cidade Negra|Bino/Da Gama/Lazao/Ras Bernardo|289750|Reggae|MPEG audio file
309|Downtown|Cidade Negra - Hits|Cidade Negra|Cidade Negra|239725|Reggae|MPEG audio file
310|Sábado A Noite|Cidade Negra - Hits|Cidade Negra|Lulu Santos|267363|Reggae|MPEG audio file
311|A Cor Do Sol|Cidade Negra - Hits|Cidade Negra|Bernardo Vilhena/Da Gama/Lazao|273031|Reggae|MPEG audio file
312|Eu Também Quero Beijar|Cidade Negra - Hits|Cidade Negra|Fausto Nilo/Moraes Moreira/Pepeu Gomes|211147|Reggae|MPEG audio file
313|Noite Do Prazer|Na Pista|Cláudio Zoli||311353|Latin|MPEG audio file
314|À Francesa|Na Pista|Cláudio Zoli||244532|Latin|MPEG audio file
315|Cada Um Cada Um (A Namoradeira)|Na Pista|Cláudio Zoli||253492|Latin|MPEG audio file
316|Linha Do Equador|Na Pista|Cláudio Zoli||244715|Latin|MPEG audio file
317|Amor Demais|Na Pista|Cláudio Zoli||254040|Latin|MPEG audio file
318|Férias|Na Pista|Cláudio Zoli||264202|Latin|MPEG audio file
319|Gostava Tanto De Você|Na Pista|Cláudio Zoli||230452|Latin|MPEG audio file
320|Flor Do Futuro|Na Pista|Cláudio Zoli||275748|Latin|MPEG audio file
321|Felicidade Urgente|Na Pista|Cláudio Zoli||266605|Latin|MPEG audio file
322|Livre Pra Viver|Na Pista|Cláudio Zoli||214595|Latin|MPEG audio file
323|Dig-Dig, Lambe-Lambe (Ao Vivo)|Axé Bahia 2001|Various Artists|Cassiano Costa/Cintia Maviane/J.F./Lucas Costa|205479|Pop|MPEG audio file
324|Pererê|Axé Bahia 2001|Various Artists|Augusto Conceição/Chiclete Com Banana|198661|Pop|MPEG audio file
325|TriboTchan|Axé Bahia 2001|Various Artists|Cal Adan/Paulo Levi|194194|Pop|MPEG audio file
326|Tapa Aqui, Descobre Ali|Axé Bahia 2001|Various Artists|Paulo Levi/W. Rangel|188630|Pop|MPEG audio file
327|Daniela|Axé Bahia 2001|Various Artists|Jorge Cardoso/Pierre Onasis|230791|Pop|MPEG audio file
328|Bate Lata|Axé Bahia 2001|Various Artists|Fábio Nolasco/Gal Sales/Ivan Brasil|206733|Pop|MPEG audio file
329|Garotas do Brasil|Axé Bahia 2001|Various Artists|Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira|210155|Pop|MPEG audio file
330|Levada do Amor (Ailoviu)|Axé Bahia 2001|Various Artists|Luiz Wanderley/Paulo Levi|190093|Pop|MPEG audio file
331|Lavadeira|Axé Bahia 2001|Various Artists|Do Vale, Valverde/Gal Oliveira/Luciano Pinto|214256|Pop|MPEG audio file
332|Reboladeira|Axé Bahia 2001|Various Artists|Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill|210599|Pop|MPEG audio file
333|É que Nessa Encarnação Eu Nasci Manga|Axé Bahia 2001|Various Artists|Lucina/Luli|196519|Pop|MPEG audio file
334|Reggae Tchan|Axé Bahia 2001|Various Artists|Cal Adan/Del Rey, Tension/Edu Casanova|206654|Pop|MPEG audio file
335|My Love|Axé Bahia 2001|Various Artists|Jauperi/Zeu Góes|203493|Pop|MPEG audio file
336|Latinha de Cerveja|Axé Bahia 2001|Various Artists|Adriano Bernandes/Edmar Neves|166687|Pop|MPEG audio file
337|You Shook Me|BBC Sessions [Disc 1] [Live]|Led Zeppelin|J B Lenoir/Willie Dixon|315951|Rock|MPEG audio file
338|I Can't Quit You Baby|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Willie Dixon|263836|Rock|MPEG audio file
339|Communication Breakdown|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/John Bonham/John Paul Jones|192653|Rock|MPEG audio file
340|Dazed and Confused|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page|401920|Rock|MPEG audio file
341|The Girl I Love She Got Long Black Wavy Hair|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant|183327|Rock|MPEG audio file
342|What is and Should Never Be|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/Robert Plant|260675|Rock|MPEG audio file
343|Communication Breakdown(2)|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/John Bonham/John Paul Jones|161149|Rock|MPEG audio file
344|Travelling Riverside Blues|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/Robert Johnson/Robert Plant|312032|Rock|MPEG audio file
345|Whole Lotta Love|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon|373394|Rock|MPEG audio file
346|Somethin' Else|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Bob Cochran/Sharon Sheeley|127869|Rock|MPEG audio file
347|Communication Breakdown(3)|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Jimmy Page/John Bonham/John Paul Jones|185260|Rock|MPEG audio file
348|I Can't Quit You Baby(2)|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Willie Dixon|380551|Rock|MPEG audio file
349|You Shook Me(2)|BBC Sessions [Disc 1] [Live]|Led Zeppelin|J B Lenoir/Willie Dixon|619467|Rock|MPEG audio file
350|How Many More Times|BBC Sessions [Disc 1] [Live]|Led Zeppelin|Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant|711836|Rock|MPEG audio file
351|Debra Kadabra|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|234553|Rock|MPEG audio file
352|Carolina Hard-Core Ecstasy|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|359680|Rock|MPEG audio file
353|Sam With The Showing Scalp Flat Top|Bongo Fury|Frank Zappa & Captain Beefheart|Don Van Vliet|171284|Rock|MPEG audio file
354|Poofter's Froth Wyoming Plans Ahead|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|183902|Rock|MPEG audio file
355|200 Years Old|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|272561|Rock|MPEG audio file
356|Cucamonga|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|144483|Rock|MPEG audio file
357|Advance Romance|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|677694|Rock|MPEG audio file
358|Man With The Woman Head|Bongo Fury|Frank Zappa & Captain Beefheart|Don Van Vliet|88894|Rock|MPEG audio file
359|Muffin Man|Bongo Fury|Frank Zappa & Captain Beefheart|Frank Zappa|332878|Rock|MPEG audio file
360|Vai-Vai 2001|Carnaval 2001|Various Artists||276349|Soundtrack|MPEG audio file
361|X-9 2001|Carnaval 2001|Various Artists||273920|Soundtrack|MPEG audio file
362|Gavioes 2001|Carnaval 2001|Various Artists||282723|Soundtrack|MPEG audio file
363|Nene 2001|Carnaval 2001|Various Artists||284969|Soundtrack|MPEG audio file
364|Rosas De Ouro 2001|Carnaval 2001|Various Artists||284342|Soundtrack|MPEG audio file
365|Mocidade Alegre 2001|Carnaval 2001|Various Artists||282488|Soundtrack|MPEG audio file
366|Camisa Verde 2001|Carnaval 2001|Various Artists||283454|Soundtrack|MPEG audio file
367|Leandro De Itaquera 2001|Carnaval 2001|Various Artists||274808|Soundtrack|MPEG audio file
368|Tucuruvi 2001|Carnaval 2001|Various Artists||287921|Soundtrack|MPEG audio file
369|Aguia De Ouro 2001|Carnaval 2001|Various Artists||284160|Soundtrack|MPEG audio file
370|Ipiranga 2001|Carnaval 2001|Various Artists||248293|Soundtrack|MPEG audio file
371|Morro Da Casa Verde 2001|Carnaval 2001|Various Artists||284708|Soundtrack|MPEG audio file
372|Perola Negra 2001|Carnaval 2001|Various Artists||281626|Soundtrack|MPEG audio file
373|Sao Lucas 2001|Carnaval 2001|Various Artists||296254|Soundtrack|MPEG audio file
374|Guanabara|Chill: Brazil (Disc 1)|Marcos Valle|Marcos Valle|247614|Latin|MPEG audio file
375|Mas Que Nada|Chill: Brazil (Disc 1)|Marcos Valle|Jorge Ben|248398|Latin|MPEG audio file
376|Vôo Sobre o Horizonte|Chill: Brazil (Disc 1)|Marcos Valle|J.r.Bertami/Parana|225097|Latin|MPEG audio file
377|A Paz|Chill: Brazil (Disc 1)|Marcos Valle|Donato/Gilberto Gil|263183|Latin|MPEG audio file
378|Wave (Vou te Contar)|Chill: Brazil (Disc 1)|Marcos Valle|Antonio Carlos Jobim|271647|Latin|MPEG audio file
379|Água de Beber|Chill: Brazil (Disc 1)|Marcos Valle|Antonio Carlos Jobim/Vinicius de Moraes|146677|Latin|MPEG audio file
380|Samba da Bençaco|Chill: Brazil (Disc 1)|Marcos Valle|Baden Powell/Vinicius de Moraes|282200|Latin|MPEG audio file
381|Pode Parar|Chill: Brazil (Disc 1)|Marcos Valle|Jorge Vercilo/Jota Maranhao|179408|Latin|MPEG audio file
382|Menino do Rio|Chill: Brazil (Disc 1)|Marcos Valle|Caetano Veloso|262713|Latin|MPEG audio file
383|Ando Meio Desligado|Chill: Brazil (Disc 1)|Marcos Valle|Caetano Veloso|195813|Latin|MPEG audio file
384|Mistério da Raça|Chill: Brazil (Disc 1)|Marcos Valle|Luiz Melodia/Ricardo Augusto|184320|Latin|MPEG audio file
385|All Star|Chill: Brazil (Disc 1)|Marcos Valle|Nando Reis|176326|Latin|MPEG audio file
386|Menina Bonita|Chill: Brazil (Disc 1)|Marcos Valle|Alexandre Brazil/Pedro Luis/Rodrigo Cabelo|237087|Latin|MPEG audio file
387|Pescador de Ilusões|Chill: Brazil (Disc 1)|Marcos Valle|Macelo Yuka/O Rappa|245524|Latin|MPEG audio file
388|À Vontade (Live Mix)|Chill: Brazil (Disc 1)|Marcos Valle|Bombom/Ed Motta|180636|Latin|MPEG audio file
389|Maria Fumaça|Chill: Brazil (Disc 1)|Marcos Valle|Luiz Carlos/Oberdan|141008|Latin|MPEG audio file
390|Sambassim (dj patife remix)|Chill: Brazil (Disc 1)|Marcos Valle|Alba Carvalho/Fernando Porto|213655|Latin|MPEG audio file
391|Garota De Ipanema|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|279536|Latin|MPEG audio file
392|Tim Tim Por Tim Tim|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|213237|Latin|MPEG audio file
393|Tarde Em Itapoã|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|313704|Latin|MPEG audio file
394|Tanto Tempo|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|170292|Latin|MPEG audio file
395|Eu Vim Da Bahia - Live|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|157988|Latin|MPEG audio file
396|Alô Alô Marciano|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|238106|Latin|MPEG audio file
397|Linha Do Horizonte|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|279484|Latin|MPEG audio file
398|Only A Dream In Rio|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|371356|Latin|MPEG audio file
399|Abrir A Porta|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|271960|Latin|MPEG audio file
400|Alice|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|165982|Latin|MPEG audio file
401|Momentos Que Marcam|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|280137|Latin|MPEG audio file
402|Um Jantar Pra Dois|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|237714|Latin|MPEG audio file
403|Bumbo Da Mangueira|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|270158|Latin|MPEG audio file
404|Mr Funk Samba|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|213890|Latin|MPEG audio file
405|Santo Antonio|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|162716|Latin|MPEG audio file
406|Por Você|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|205557|Latin|MPEG audio file
407|Só Tinha De Ser Com Você|Chill: Brazil (Disc 2)|Antônio Carlos Jobim|Vários|389642|Latin|MPEG audio file
408|Free Speech For The Dumb|Garage Inc. (Disc 1)|Metallica|Molaney/Morris/Roberts/Wainwright|155428|Metal|MPEG audio file
409|It's Electric|Garage Inc. (Disc 1)|Metallica|Harris/Tatler|213995|Metal|MPEG audio file
410|Sabbra Cadabra|Garage Inc. (Disc 1)|Metallica|Black Sabbath|380342|Metal|MPEG audio file
411|Turn The Page|Garage Inc. (Disc 1)|Metallica|Seger|366524|Metal|MPEG audio file
412|Die Die My Darling|Garage Inc. (Disc 1)|Metallica|Danzig|149315|Metal|MPEG audio file
413|Loverman|Garage Inc. (Disc 1)|Metallica|Cave|472764|Metal|MPEG audio file
414|Mercyful Fate|Garage Inc. (Disc 1)|Metallica|Diamond/Shermann|671712|Metal|MPEG audio file
415|Astronomy|Garage Inc. (Disc 1)|Metallica|A.Bouchard/J.Bouchard/S.Pearlman|397531|Metal|MPEG audio file
416|Whiskey In The Jar|Garage Inc. (Disc 1)|Metallica|Traditional|305005|Metal|MPEG audio file
417|Tuesday's Gone|Garage Inc. (Disc 1)|Metallica|Collins/Van Zandt|545750|Metal|MPEG audio file
418|The More I See|Garage Inc. (Disc 1)|Metallica|Molaney/Morris/Roberts/Wainwright|287973|Metal|MPEG audio file
419|A Kind Of Magic|Greatest Hits II|Queen|Roger Taylor|262608|Rock|MPEG audio file
420|Under Pressure|Greatest Hits II|Queen|Queen & David Bowie|236617|Rock|MPEG audio file
421|Radio GA GA|Greatest Hits II|Queen|Roger Taylor|343745|Rock|MPEG audio file
422|I Want It All|Greatest Hits II|Queen|Queen|241684|Rock|MPEG audio file
423|I Want To Break Free|Greatest Hits II|Queen|John Deacon|259108|Rock|MPEG audio file
424|Innuendo|Greatest Hits II|Queen|Queen|387761|Rock|MPEG audio file
